facility_name,license_number,municipality,zip_code,metrc_tag,product_name,product_category
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000014696,Skywalker 1g Infused Preroll,Infused Pre-Rolls
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000007797,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000014691,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000010173,Blue Razz 1g Disposable,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000018876,Bubble Gum 1g vape,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000010212,Fruity Pebbles 1g Disposable,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000018526,Grape Soda 1g Vape,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000010214,Lemon Drop Vape Cart,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000010215,OG Vape Cart,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000010176,Orange Soda 1g Disposable,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000018092,Pineapple Express 1g Vape Cart,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000010178,Sour Apple 1g Disposable,Vape Cart
Levels of Kalamazoo,AU-R-000270,Kalamazoo,49006,1A4050300038CFE000006756,Watermelon Freeze Disposables,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011981,OG 1g Infused Preroll,Infused Pre-Rolls
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011979,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011982,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011983,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011992,Banana Split Vape Cart,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000017494,Banana Split Vape Cart,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011988,Blue Dream 1g Disposable,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011093,Grape Soda 1g Vape,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011989,Lemon Cheese Cake Disposable,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000018430,Lemon Drop Vape Cart,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011325,Peaches and Cream Vape Cart,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011642,Pina Colada Disposables,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011991,Strawberry Shortcake Vape Cart,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000018851,Strawberry Shortcake Vape Cart,Vape Cart
Levels of Lansing,AU-R-000658,Lansing,48911,1A4050300038CFE000011693,Watermelon Freeze Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016660,Blue Raspberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000003075,Grape 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006356,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012207,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012986,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000020842,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000003076,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006351,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006913,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012205,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012985,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A405030002E2AE000000440,Presidential - Pre Roll - Blue Raspberry,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A405030002E2AE000000442,Presidential - Pre Roll - OG,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A405030002E2AE000000433,Presidential - Pre Roll - Strawberry,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006352,Skywalker 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006907,Skywalker 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012987,Skywalker 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000005004,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012988,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000020843,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000002629,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000003077,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000005005,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000005684,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000009181,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012208,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012989,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000002630,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006912,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012209,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012990,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000019062,Strawberry Short Cake Infused Prerolls,Shake/Trim
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000015231,Banana Split 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012187,Blue Dream 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000010220,Blue Razz 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012463,Blue Razz 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000019060,Bubble Gum 1g vape,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012464,Cherry Pie Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000010222,Fruity Pebbles 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012465,Fruity Pebbles 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012466,Jungle Juice Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012186,Lemon Cheese Cake Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000010228,Lemon Drop Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016781,Lemon Drop Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016782,Lemon Drop Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000010219,OG Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016936,OG Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016941,OG Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016943,OG Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000010216,Orange Soda 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012469,Orange Soda 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011330,Peaches and Cream Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011338,Peaches and Cream Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011339,Peaches and Cream Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011344,Peaches and Cream Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012499,Peaches and Cream Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011641,Pina Colada Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011646,Pina Colada Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011652,Pina Colada Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011653,Pina Colada Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016131,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016152,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016153,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018078,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018080,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018081,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018082,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018083,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018084,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018085,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018087,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018088,Pineapple Express 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016196,Pink Lemonade 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016198,Pink Lemonade 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016200,Pink Lemonade 1g Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012475,Red Velvet 1g Vape,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000017108,Red Velvet 1g Vape,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000017109,Red Velvet 1g Vape,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000010221,Sour Apple 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012472,Sour Apple Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012474,Strawberry Cough 1g Vape,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016378,Strawberry Shortcake 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000016379,Strawberry Shortcake 1g Disposable,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000012478,Strawberry Shortcake Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000006753,Watermelon Freeze Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011686,Watermelon Freeze Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000011695,Watermelon Freeze Disposables,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018261,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018265,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018284,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018289,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018297,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018298,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018300,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018305,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Niles,AU-R-000834,Niles,49120,1A4050300038CFE000018307,Watermelon Freeze Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000009816,Lemon Pie 5 - .7g Infused Prerolls,Buds
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000020817,Blue Raspberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000003088,Grape 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000006034,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011105,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011955,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000016648,OG 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000003086,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000006366,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000006379,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000008611,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000020827,Pineapple 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000006878,Skywalker 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000005011,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011956,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000016642,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000002671,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000003091,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000005012,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011957,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000002663,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011106,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011958,Waui 1g Infused Preroll,Infused Pre-Rolls
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014583,Banana Split Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014714,Banana Split Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011963,Blue Dream 1g Disposable,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000009809,Blue Razz 1g Disposable,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000012434,Blue Razz Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014584,Blue Razz Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014719,Blue Razz Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011964,Fruity Pebbles 1g Disposable,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014453,Grape Soda 1g Vape,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014582,Grape Soda 1g Vape,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014715,Grape Soda 1g Vape,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011962,Lemon Cheese Cake Disposable,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014510,Lemon Pie Vape Cart,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000009810,Orange Soda 1g Disposable,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000017325,Red Velvet 1g Vape,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000009817,Sour Apple 1g Disposable,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014572,Strawberry Cough 1g Vape,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000014585,Strawberry Cough 1g Vape,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000006730,Watermelon Freeze Disposables,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011697,Watermelon Freeze Disposables,Vape Cart
Levels Provisioning of Sturgis,AU-R-000782,Sturgis,49091,1A4050300038CFE000011959,Watermelon Freeze Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012819,OG 1g Infused Preroll,Infused Pre-Rolls
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012818,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012831,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012829,Waui 1g Infused Preroll,Infused Pre-Rolls
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000015350,Banana Split Box 5 PK Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300039531000001832,Banana Split Box 5 PK Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000010473,Banana Split Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012800,Banana Split Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000015144,Banana Split Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000015145,Banana Split Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300039531000001804,Banana Split Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012805,Blue Dream 1g Disposable,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012807,Blue Razz 1g Disposable,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012837,Blue Razz 1g Disposable,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000015312,Cherry Pie Box 5 PK Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012804,Cherry Pie Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012806,Fruity Pebbles 1g Disposable,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012801,Fruity Pebbles Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000010475,Grape Soda 1g Vape,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000016784,Lemon Drop Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000016931,OG Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000016942,OG Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000016898,Orange Soda Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000016141,Pineapple Express 1g Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000016155,Pineapple Express 1g Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012802,Strawberry Cough 1g Vape,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000015339,Strawberry Cough Box 5 PK Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012803,Strawberry Shortcake Vape Cart,Vape Cart
Liberty Cannabis,AU-R-000917,Detroit,48216,1A4050300038CFE000012808,Watermelon Freeze Disposables,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017135,Waui 1g Infused Preroll,Infused Pre-Rolls
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017449,Banana Split Vape Cart,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017454,Banana Split Vape Cart,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017071,Blueberry Pancake 1g vape,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017446,Cereal Milk 1g Vape,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017456,Cereal Milk 1g Vape,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017458,Fruity Pebbles 1g Disposable,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000016006,Jungle Juice 1g Disposable,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017457,Lemon Cheese Cake Disposable,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017447,Lemon Cheese Cake Vape,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017272,OG Disposables,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000017448,Peaches and Cream Vape Cart,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000016181,Pink Lemonade 1g Vape Cart,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000016381,Strawberry Shortcake 1g Disposable,Vape Cart
Light Em Up Cannabis Company,AU-R-001119,Detroit,48210,1A4050300038CFE000016549,Strawberry Shortcake Vape Cart,Vape Cart
Luckys Cannabis Company,AU-R-000812,Muskegon,49445,1A4050300038CFE000005658,Fruity Pebbles Vape Cart,Vape Cart
Luckys Cannabis Company,AU-R-000812,Muskegon,49445,1A4050300038CFE000005657,OG Vape Cart,Vape Cart
